Geburtsland in Wien gemeldeter Personen nach Geschlecht und Wiener Zaehlbezirk|Country of birth of residents in Vienna by sex and of Vienna subdistrict;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;POP_TOTAL;POP_SCG;POP_TUR;POP_DEU;POP_POL;POP_BIH;POP_HRV;POP_ROU;POP_CZE;POP_HUN;POP_OTHER;POP_AUT;REF_DATE
AT1;AT13;AT130;92200;92222;1;2665;38;22;32;155;34;12;23;20;14;208;2107;20140101
AT1;AT13;AT130;92200;92223;1;2337;64;25;36;40;25;6;23;14;11;255;1838;20140101
AT1;AT13;AT130;92200;92224;1;2831;42;16;40;87;26;6;33;19;18;223;2321;20140101
AT1;AT13;AT130;92200;92225;1;962;11;2;16;5;8;1;3;9;3;53;851;20140101
AT1;AT13;AT130;92200;92226;1;1941;29;3;36;14;5;1;18;23;18;138;1656;20140101
AT1;AT13;AT130;92200;92227;1;3356;53;19;70;44;18;12;14;22;24;239;2841;20140101
AT1;AT13;AT130;92200;92228;1;1848;36;18;32;22;12;4;11;8;20;167;1518;20140101
AT1;AT13;AT130;92200;92229;1;1691;49;31;21;18;9;3;13;19;13;169;1346;20140101
AT1;AT13;AT130;92200;92230;1;9;1;0;0;0;1;0;0;0;0;1;6;20140101
AT1;AT13;AT130;92200;92231;1;475;5;20;19;9;7;2;8;4;8;77;316;20140101
AT1;AT13;AT130;92200;92232;1;2055;58;29;34;82;75;15;20;16;15;416;1295;20140101
AT1;AT13;AT130;92200;92299;1;150;4;3;2;0;0;0;0;0;4;10;127;20140101
AT1;AT13;AT130;92300;92301;1;1190;60;15;18;20;20;4;16;11;16;113;897;20140101
AT1;AT13;AT130;92300;92302;1;2391;159;46;34;58;86;18;38;16;38;228;1670;20140101
AT1;AT13;AT130;92300;92303;1;1702;31;15;22;15;18;5;12;10;8;130;1436;20140101
AT1;AT13;AT130;92300;92304;1;3516;114;139;33;56;147;29;29;19;28;301;2621;20140101
AT1;AT13;AT130;92300;92305;1;4349;150;166;55;83;88;17;46;25;32;356;3331;20140101
AT1;AT13;AT130;92300;92306;1;436;19;4;8;11;12;2;9;2;1;22;346;20140101
AT1;AT13;AT130;92300;92307;1;4515;178;165;88;67;111;33;55;27;33;307;3451;20140101
AT1;AT13;AT130;92300;92308;1;1883;49;54;39;26;22;11;16;23;18;113;1512;20140101
AT1;AT13;AT130;92300;92309;1;3250;82;57;56;42;56;8;29;45;48;216;2611;20140101
AT1;AT13;AT130;92300;92310;1;2410;90;53;48;28;33;10;16;15;9;145;1963;20140101
AT1;AT13;AT130;92300;92311;1;3715;106;113;103;53;74;13;24;28;46;318;2837;20140101
AT1;AT13;AT130;92300;92312;1;2561;95;55;63;31;18;10;22;14;22;188;2043;20140101
AT1;AT13;AT130;92300;92313;1;1899;20;11;56;13;5;1;7;28;7;100;1651;20140101
AT1;AT13;AT130;92300;92314;1;2277;38;21;79;21;10;9;12;21;13;125;1928;20140101
AT1;AT13;AT130;92300;92315;1;1067;10;7;48;21;5;6;3;6;8;51;902;20140101
AT1;AT13;AT130;92300;92316;1;1014;16;13;28;16;7;2;5;16;7;76;828;20140101
AT1;AT13;AT130;92300;92317;1;132;11;5;2;2;1;0;0;3;1;19;88;20140101
AT1;AT13;AT130;92300;92318;1;2616;76;78;38;44;26;12;18;20;23;133;2148;20140101
AT1;AT13;AT130;92300;92319;1;4434;75;78;75;73;44;13;27;52;33;237;3727;20140101
AT1;AT13;AT130;92300;92399;1;46;1;6;0;1;1;0;2;1;1;5;28;20140101
AT1;AT13;AT130;90100;90101;2;2104;65;19;87;43;4;12;21;38;32;432;1351;20150101
AT1;AT13;AT130;90100;90102;2;856;20;3;36;17;5;4;19;10;13;216;513;20150101
AT1;AT13;AT130;90100;90103;2;1097;51;9;43;25;10;4;20;10;21;273;631;20150101
AT1;AT13;AT130;90100;90104;2;800;22;4;42;14;3;4;16;14;12;151;518;20150101
AT1;AT13;AT130;90100;90105;2;1145;32;6;31;17;9;9;23;14;14;228;762;20150101
AT1;AT13;AT130;90100;90106;2;1386;33;10;47;23;15;12;16;28;9;242;951;20150101
AT1;AT13;AT130;90100;90107;2;1346;38;16;57;17;10;6;25;26;32;306;813;20150101
AT1;AT13;AT130;90200;90201;2;7340;383;340;163;233;193;50;141;72;83;1147;4535;20150101
AT1;AT13;AT130;90200;90202;2;5628;538;218;188;142;142;36;153;47;68;909;3187;20150101
AT1;AT13;AT130;90200;90203;2;6728;352;137;313;135;118;49;111;67;74;1049;4323;20150101
AT1;AT13;AT130;90200;90204;2;7695;403;161;305;171;131;36;165;56;125;1368;4774;20150101
AT1;AT13;AT130;90200;90205;2;4692;235;88;199;122;61;37;83;61;72;946;2788;20150101
AT1;AT13;AT130;90200;90206;2;3615;175;72;130;91;52;17;83;50;40;536;2369;20150101
AT1;AT13;AT130;90200;90207;2;6660;732;240;230;242;157;53;220;59;88;1224;3415;20150101
AT1;AT13;AT130;90200;90208;2;1296;58;22;27;14;13;5;20;15;14;157;951;20150101
AT1;AT13;AT130;90200;90209;2;8541;608;551;132;242;177;34;149;114;79;1091;5364;20150101
AT1;AT13;AT130;90300;90301;2;5834;244;78;292;137;93;34;108;58;74;811;3905;20150101
AT1;AT13;AT130;90300;90302;2;4735;160;30;237;67;50;31;59;61;49;742;3249;20150101
AT1;AT13;AT130;90300;90303;2;3321;102;33;154;63;30;21;38;52;45;691;2092;20150101
AT1;AT13;AT130;90300;90304;2;5615;383;116;204;226;148;51;151;86;116;1105;3029;20150101
AT1;AT13;AT130;90300;90305;2;4289;216;71;174;114;84;36;88;59;61;624;2762;20150101
AT1;AT13;AT130;90300;90306;2;8050;462;256;200;218;178;74;165;89;90;1083;5235;20150101
AT1;AT13;AT130;90300;90307;2;2936;188;122;45;77;65;18;55;51;36;430;1849;20150101
AT1;AT13;AT130;90300;90308;2;944;22;6;51;14;8;0;5;24;21;99;694;20150101
AT1;AT13;AT130;90300;90309;2;4701;168;51;238;103;51;27;62;81;61;704;3155;20150101
AT1;AT13;AT130;90300;90310;2;3994;305;225;100;117;91;21;62;42;51;666;2314;20150101
AT1;AT13;AT130;90300;90311;2;2145;137;92;35;70;54;18;29;23;25;301;1361;20150101
AT1;AT13;AT130;90300;90399;2;1;1;0;0;0;0;0;0;0;0;0;0;20150101
AT1;AT13;AT130;90400;90401;2;1225;34;18;62;26;14;17;15;13;17;296;713;20150101
AT1;AT13;AT130;90400;90402;2;5407;219;97;298;121;61;38;119;60;80;1163;3151;20150101
AT1;AT13;AT130;90400;90403;2;6562;270;84;317;141;67;50;102;81;111;1175;4164;20150101
AT1;AT13;AT130;90400;90404;2;3682;154;78;153;75;70;26;82;39;62;590;2353;20150101
AT1;AT13;AT130;90400;90499;2;8;0;0;1;0;0;0;1;0;1;2;3;20150101
AT1;AT13;AT130;90500;90501;2;5996;295;116;279;140;93;33;117;62;78;822;3961;20150101
AT1;AT13;AT130;90500;90502;2;10044;841;467;304;308;272;73;229;110;123;1702;5615;20150101
AT1;AT13;AT130;90500;90503;2;8592;766;415;316;296;237;88;201;71;139;1407;4656;20150101
AT1;AT13;AT130;90500;90504;2;3280;172;64;151;103;70;25;95;27;52;523;1998;20150101
AT1;AT13;AT130;90600;90601;2;3908;124;57;218;89;46;20;46;31;60;654;2563;20150101
AT1;AT13;AT130;90600;90602;2;4891;264;131;217;153;71;29;99;47;76;848;2956;20150101
AT1;AT13;AT130;90600;90603;2;7199;320;115;350;163;107;53;120;77;107;1106;4681;20150101
AT1;AT13;AT130;90700;90701;2;2813;126;42;187;49;33;19;41;30;23;426;1837;20150101
AT1;AT13;AT130;90700;90702;2;1602;49;19;92;15;11;14;23;11;28;287;1053;20150101
AT1;AT13;AT130;90700;90703;2;2572;102;36;142;40;38;15;57;15;48;380;1699;20150101
AT1;AT13;AT130;90700;90704;2;5331;260;110;271;91;100;37;108;70;74;802;3408;20150101
AT1;AT13;AT130;90700;90705;2;4216;241;86;239;110;70;32;97;39;55;650;2597;20150101
AT1;AT13;AT130;90800;90801;2;2560;109;31;135;37;39;17;35;23;36;416;1682;20150101
AT1;AT13;AT130;90800;90802;2;6073;190;76;355;95;50;23;73;71;88;976;4076;20150101
AT1;AT13;AT130;90800;90803;2;3987;158;59;220;80;43;27;50;39;70;607;2634;20150101
AT1;AT13;AT130;90800;90899;2;2;0;0;0;0;0;0;0;0;0;0;2;20150101
AT1;AT13;AT130;90900;90901;2;4580;272;78;199;85;53;22;77;55;82;745;2912;20150101
AT1;AT13;AT130;90900;90902;2;5798;272;53;291;107;50;37;68;77;82;866;3895;20150101
AT1;AT13;AT130;90900;90903;2;2346;143;40;123;68;30;15;43;32;33;341;1478;20150101
AT1;AT13;AT130;90900;90904;2;4942;272;96;312;94;87;35;76;65;100;786;3019;20150101
AT1;AT13;AT130;90900;90905;2;2846;76;20;182;44;16;11;38;36;35;545;1843;20150101
AT1;AT13;AT130;90900;90906;2;1185;45;13;62;18;9;7;18;15;12;239;747;20150101
AT1;AT13;AT130;91000;91001;2;1681;112;84;33;43;74;18;33;4;18;264;998;20150101
AT1;AT13;AT130;91000;91002;2;9820;1046;894;141;334;319;75;308;79;158;1468;4998;20150101
AT1;AT13;AT130;91000;91003;2;3704;385;272;60;115;128;28;70;39;65;397;2145;20150101
AT1;AT13;AT130;91000;91004;2;4245;514;325;81;121;134;36;140;38;87;815;1954;20150101
AT1;AT13;AT130;91000;91005;2;9154;990;760;111;299;383;91;261;66;124;1200;4869;20150101
AT1;AT13;AT130;91000;91006;2;6348;718;590;103;201;370;58;185;54;90;1076;2903;20150101
AT1;AT13;AT130;91000;91007;2;6595;564;342;83;182;254;66;142;70;92;827;3973;20150101
AT1;AT13;AT130;91000;91008;2;4951;513;371;68;156;222;42;158;37;69;706;2609;20150101
AT1;AT13;AT130;91000;91009;2;2522;196;139;20;44;84;10;46;34;24;241;1684;20150101
AT1;AT13;AT130;91000;91010;2;9035;750;728;120;191;299;53;147;83;79;946;5639;20150101
AT1;AT13;AT130;91000;91011;2;4656;237;422;45;70;69;13;50;55;27;492;3176;20150101
AT1;AT13;AT130;91000;91012;2;1284;42;31;21;42;40;9;22;9;21;222;825;20150101
AT1;AT13;AT130;91000;91013;2;2745;185;80;40;21;46;15;20;33;18;146;2141;20150101
AT1;AT13;AT130;91000;91014;2;2254;107;66;40;24;26;9;18;23;17;126;1798;20150101
AT1;AT13;AT130;91000;91015;2;3225;165;99;39;74;130;23;30;31;28;232;2374;20150101
AT1;AT13;AT130;91000;91016;2;3096;82;50;55;33;32;5;28;44;31;214;2522;20150101
AT1;AT13;AT130;91000;91017;2;450;7;4;8;0;2;1;4;2;2;14;406;20150101
AT1;AT13;AT130;91000;91018;2;2323;58;16;32;44;34;4;20;18;26;118;1953;20150101
AT1;AT13;AT130;91000;91019;2;1419;45;17;26;21;15;4;17;12;23;96;1143;20150101
AT1;AT13;AT130;91000;91020;2;5258;209;352;70;88;53;18;57;74;42;311;3984;20150101
AT1;AT13;AT130;91000;91021;2;3515;92;113;53;92;30;13;24;28;27;257;2786;20150101
AT1;AT13;AT130;91000;91022;2;3446;307;174;80;152;140;33;127;33;73;596;1731;20150101
AT1;AT13;AT130;91000;91023;2;5121;446;384;79;120;156;37;132;56;64;585;3062;20150101
AT1;AT13;AT130;91000;91099;2;96;2;6;1;8;2;0;0;0;0;11;66;20150101
AT1;AT13;AT130;91100;91101;2;1093;32;48;43;21;17;8;22;14;17;245;626;20150101
AT1;AT13;AT130;91100;91102;2;7485;667;415;100;197;201;53;175;80;82;915;4600;20150101
AT1;AT13;AT130;91100;91103;2;8370;756;589;132;265;295;66;229;85;110;1079;4764;20150101
AT1;AT13;AT130;91100;91104;2;2296;203;124;19;57;63;17;43;24;25;263;1458;20150101
AT1;AT13;AT130;91100;91105;2;5835;308;251;84;149;151;22;86;44;49;482;4209;20150101
AT1;AT13;AT130;91100;91106;2;153;12;6;0;1;3;0;1;1;2;8;119;20150101
AT1;AT13;AT130;91100;91107;2;3562;182;166;50;79;54;12;58;41;34;241;2645;20150101
AT1;AT13;AT130;91100;91108;2;415;6;3;2;4;8;3;0;1;5;25;358;20150101
AT1;AT13;AT130;91100;91109;2;1280;56;9;28;31;17;7;51;9;10;74;988;20150101
AT1;AT13;AT130;91100;91110;2;13408;621;698;170;310;355;69;265;115;110;972;9723;20150101
AT1;AT13;AT130;91100;91111;2;2291;97;86;17;45;47;9;72;26;46;457;1389;20150101
AT1;AT13;AT130;91100;91112;2;169;4;2;2;0;2;0;14;0;1;4;140;20150101
AT1;AT13;AT130;91100;91113;2;2462;114;58;53;84;49;15;37;27;29;216;1780;20150101
AT1;AT13;AT130;91100;91199;2;48;0;0;1;0;0;0;1;0;1;0;45;20150101
AT1;AT13;AT130;91200;91201;2;2113;192;110;53;69;77;22;55;19;48;303;1165;20150101
AT1;AT13;AT130;91200;91202;2;9016;897;462;163;363;316;95;209;78;116;1197;5120;20150101
AT1;AT13;AT130;91200;91203;2;2629;231;232;31;62;83;12;55;25;18;360;1520;20150101
AT1;AT13;AT130;91200;91204;2;4669;411;216;112;167;152;40;141;47;85;702;2596;20150101
AT1;AT13;AT130;91200;91205;2;4434;338;211;100;131;126;32;86;45;63;591;2711;20150101
AT1;AT13;AT130;91200;91206;2;4775;403;133;186;176;133;44;102;50;79;681;2788;20150101
AT1;AT13;AT130;91200;91207;2;3593;211;166;64;78;59;16;47;47;30;376;2499;20150101
AT1;AT13;AT130;91200;91208;2;2304;206;91;41;62;92;18;45;38;29;229;1453;20150101
AT1;AT13;AT130;91200;91209;2;4206;284;365;34;75;88;18;41;31;22;613;2635;20150101
AT1;AT13;AT130;91200;91210;2;5107;222;168;86;127;188;42;89;47;101;509;3528;20150101
AT1;AT13;AT130;91200;91211;2;5096;163;72;137;84;64;27;52;65;58;420;3954;20150101
AT1;AT13;AT130;91200;91299;2;3;0;0;0;0;0;0;0;0;0;0;3;20150101
AT1;AT13;AT130;91300;91301;2;244;12;1;17;2;1;0;6;6;5;23;171;20150101
AT1;AT13;AT130;91300;91302;2;3360;64;27;213;73;15;17;24;46;54;412;2415;20150101
AT1;AT13;AT130;91300;91303;2;5049;152;40;198;122;42;20;75;68;135;658;3539;20150101
AT1;AT13;AT130;91300;91304;2;5556;111;35;235;113;30;19;50;103;92;526;4242;20150101
AT1;AT13;AT130;91300;91305;2;2389;65;9;85;42;15;8;25;37;24;246;1833;20150101
AT1;AT13;AT130;91300;91306;2;1345;30;5;59;26;13;7;6;11;12;147;1029;20150101
AT1;AT13;AT130;91300;91307;2;1772;65;32;46;26;28;9;19;31;29;172;1315;20150101
AT1;AT13;AT130;91300;91308;2;3666;94;28;124;54;27;12;35;64;47;325;2856;20150101
AT1;AT13;AT130;91300;91309;2;2605;122;38;55;44;28;4;29;51;28;210;1996;20150101
AT1;AT13;AT130;91300;91310;2;117;0;0;4;1;5;0;1;2;0;9;95;20150101
AT1;AT13;AT130;91300;91311;2;2211;17;1;75;29;3;7;14;33;14;168;1850;20150101
AT1;AT13;AT130;91300;91399;2;6;0;0;1;0;0;0;0;0;0;0;5;20150101
AT1;AT13;AT130;91400;91401;2;3773;267;87;99;100;96;33;54;41;48;389;2559;20150101
AT1;AT13;AT130;91400;91402;2;4337;548;229;123;187;174;50;126;43;53;473;2331;20150101
AT1;AT13;AT130;91400;91403;2;4876;270;76;178;145;82;30;64;57;76;559;3339;20150101
AT1;AT13;AT130;91400;91404;2;10403;801;324;202;348;317;82;204;106;143;942;6934;20150101
AT1;AT13;AT130;91400;91405;2;2256;94;51;50;34;29;10;25;25;11;155;1772;20150101
AT1;AT13;AT130;91400;91406;2;6455;352;124;157;155;129;50;124;77;96;637;4554;20150101
AT1;AT13;AT130;91400;91407;2;1573;132;70;17;33;44;12;18;13;4;135;1095;20150101
AT1;AT13;AT130;91400;91408;2;2116;75;30;45;27;20;14;16;24;17;159;1689;20150101
AT1;AT13;AT130;91400;91409;2;98;2;0;2;2;1;0;3;3;2;1;82;20150101
AT1;AT13;AT130;91400;91410;2;4192;123;44;134;64;53;22;41;57;48;403;3203;20150101
AT1;AT13;AT130;91400;91411;2;3455;26;4;103;35;9;9;23;68;27;219;2932;20150101
AT1;AT13;AT130;91400;91412;2;3187;49;18;106;51;26;9;21;34;38;247;2588;20150101
AT1;AT13;AT130;91400;91499;2;68;3;0;1;3;1;0;0;1;2;7;50;20150101
AT1;AT13;AT130;91500;91501;2;5562;543;260;163;167;197;51;106;61;97;646;3271;20150101
AT1;AT13;AT130;91500;91502;2;5068;565;242;165;196;211;58;160;28;111;839;2493;20150101
AT1;AT13;AT130;91500;91503;2;6380;680;303;182;192;281;78;208;57;127;1148;3124;20150101
AT1;AT13;AT130;91500;91504;2;3848;403;209;90;158;166;45;116;41;57;647;1916;20150101
AT1;AT13;AT130;91500;91505;2;5902;526;277;146;167;200;40;146;53;94;819;3434;20150101
AT1;AT13;AT130;91500;91506;2;7245;894;402;183;290;303;81;241;50;107;908;3786;20150101
AT1;AT13;AT130;91500;91507;2;4668;406;217;98;130;160;43;91;51;45;447;2980;20150101
AT1;AT13;AT130;91500;91599;2;3;0;0;0;0;1;0;0;0;0;1;1;20150101
AT1;AT13;AT130;91600;91601;2;7250;785;439;236;223;179;47;218;55;95;1010;3963;20150101
AT1;AT13;AT130;91600;91602;2;4152;588;317;102;202;159;27;134;30;65;648;1880;20150101
AT1;AT13;AT130;91600;91603;2;6589;698;388;105;177;173;51;96;64;51;649;4137;20150101
AT1;AT13;AT130;91600;91604;2;4394;384;210;105;128;109;18;105;46;44;465;2780;20150101
AT1;AT13;AT130;91600;91605;2;8255;984;257;173;302;238;85;184;63;113;837;5019;20150101
AT1;AT13;AT130;91600;91606;2;5389;480;295;116;133;109;33;63;66;30;487;3577;20150101
AT1;AT13;AT130;91600;91607;2;5540;497;289;113;156;104;18;84;46;56;535;3642;20150101
AT1;AT13;AT130;91600;91608;2;1800;62;42;27;23;15;9;13;25;12;79;1493;20150101
AT1;AT13;AT130;91600;91609;2;3008;37;13;94;34;10;8;16;43;23;184;2546;20150101
AT1;AT13;AT130;91600;91610;2;5210;868;421;118;199;191;57;168;49;64;775;2300;20150101
AT1;AT13;AT130;91600;91699;2;55;2;0;1;0;2;1;1;0;0;5;43;20150101
AT1;AT13;AT130;91700;91701;2;5516;524;180;182;209;174;38;141;50;77;661;3280;20150101
AT1;AT13;AT130;91700;91702;2;7441;792;302;250;295;225;68;181;47;123;1049;4109;20150101
AT1;AT13;AT130;91700;91703;2;9010;891;321;240;288;323;74;156;89;114;904;5610;20150101
AT1;AT13;AT130;91700;91704;2;2124;59;11;58;24;13;5;13;40;14;169;1718;20150101
AT1;AT13;AT130;91700;91705;2;3295;109;38;111;51;30;10;27;39;29;290;2561;20150101
AT1;AT13;AT130;91700;91706;2;1324;30;5;49;12;11;3;7;23;16;188;980;20150101
AT1;AT13;AT130;91700;91799;2;11;0;0;0;0;0;0;0;0;0;0;11;20150101
AT1;AT13;AT130;91800;91801;2;1191;14;12;83;9;4;5;12;18;10;198;826;20150101
AT1;AT13;AT130;91800;91802;2;7618;357;141;386;178;97;35;96;98;82;1111;5037;20150101
AT1;AT13;AT130;91800;91803;2;7976;586;162;385;247;175;59;187;68;142;1095;4870;20150101
AT1;AT13;AT130;91800;91804;2;4940;159;44;159;85;62;9;67;51;69;606;3629;20150101
AT1;AT13;AT130;91800;91805;2;5144;72;31;218;60;21;15;45;74;70;734;3804;20150101
AT1;AT13;AT130;91800;91899;2;1;0;0;0;0;0;0;0;0;0;0;1;20150101
AT1;AT13;AT130;91900;91901;2;3125;78;30;133;58;24;10;30;48;58;388;2268;20150101
AT1;AT13;AT130;91900;91902;2;5233;302;137;114;132;68;29;75;80;61;711;3524;20150101
AT1;AT13;AT130;91900;91903;2;140;1;5;3;4;5;2;5;1;2;27;85;20150101
AT1;AT13;AT130;91900;91904;2;7470;278;128;282;145;85;34;119;104;108;1183;5004;20150101
AT1;AT13;AT130;91900;91905;2;3854;112;41;164;53;35;12;49;58;69;585;2676;20150101
AT1;AT13;AT130;91900;91906;2;2649;28;16;109;27;11;9;10;34;30;429;1946;20150101
AT1;AT13;AT130;91900;91907;2;1588;25;10;66;26;5;4;19;28;22;197;1186;20150101
AT1;AT13;AT130;91900;91908;2;6957;272;93;185;162;65;30;69;123;113;827;5018;20150101
AT1;AT13;AT130;91900;91909;2;2099;49;44;98;36;14;9;28;28;43;438;1312;20150101
AT1;AT13;AT130;91900;91910;2;4826;76;32;181;74;21;15;39;62;55;691;3580;20150101
AT1;AT13;AT130;91900;91999;2;14;0;0;1;0;0;0;1;0;0;2;10;20150101
AT1;AT13;AT130;92000;92001;2;4380;341;323;37;110;143;27;56;54;32;538;2719;20150101
AT1;AT13;AT130;92000;92002;2;7604;724;509;135;248;231;46;190;76;79;1182;4184;20150101
AT1;AT13;AT130;92000;92003;2;7021;618;418;216;161;182;50;147;70;105;962;4092;20150101
AT1;AT13;AT130;92000;92004;2;4979;296;295;73;139;136;32;69;48;93;924;2874;20150101
AT1;AT13;AT130;92000;92005;2;5704;573;425;167;189;147;39;237;38;74;864;2951;20150101
AT1;AT13;AT130;92000;92006;2;4514;327;373;58;97;99;28;77;45;56;604;2750;20150101
AT1;AT13;AT130;92000;92007;2;6845;488;456;95;189;176;35;94;81;79;904;4248;20150101
AT1;AT13;AT130;92000;92008;2;2858;290;156;72;118;104;16;88;38;35;366;1575;20150101
AT1;AT13;AT130;92000;92099;2;13;1;1;0;1;0;0;0;0;0;3;7;20150101
AT1;AT13;AT130;92100;92101;2;708;18;2;13;10;3;2;4;5;3;14;634;20150101
AT1;AT13;AT130;92100;92102;2;3659;91;32;51;128;57;14;20;36;36;309;2885;20150101
AT1;AT13;AT130;92100;92103;2;3331;72;40;50;119;27;11;20;23;29;242;2698;20150101
AT1;AT13;AT130;92100;92104;2;2109;60;22;30;25;11;7;35;24;9;195;1691;20150101
AT1;AT13;AT130;92100;92105;2;9874;418;480;104;162;101;22;120;141;48;1137;7141;20150101
AT1;AT13;AT130;92100;92106;2;443;32;2;3;6;2;3;9;5;10;57;314;20150101
AT1;AT13;AT130;92100;92107;2;2008;99;35;27;57;35;5;27;21;28;215;1459;20150101
AT1;AT13;AT130;92100;92108;2;1347;40;30;14;19;10;3;9;10;14;116;1082;20150101
AT1;AT13;AT130;92100;92109;2;3594;107;61;60;158;32;3;30;46;27;320;2750;20150101
AT1;AT13;AT130;92100;92110;2;2377;135;65;35;65;44;14;38;27;18;235;1701;20150101
AT1;AT13;AT130;92100;92111;2;2633;90;34;39;89;45;11;38;36;34;306;1911;20150101
AT1;AT13;AT130;92100;92112;2;4303;204;281;43;109;52;10;36;36;21;489;3022;20150101
AT1;AT13;AT130;92100;92113;2;2559;33;17;61;41;10;21;24;32;15;156;2149;20150101
AT1;AT13;AT130;92100;92114;2;2673;94;61;31;47;19;8;44;30;14;222;2103;20150101
AT1;AT13;AT130;92100;92115;2;2534;68;55;38;65;24;8;18;32;46;191;1989;20150101
AT1;AT13;AT130;92100;92116;2;1746;17;2;35;17;5;2;16;30;16;100;1506;20150101
AT1;AT13;AT130;92100;92117;2;3472;218;160;43;74;32;8;37;43;32;384;2441;20150101
AT1;AT13;AT130;92100;92118;2;3713;206;123;76;123;58;31;62;49;56;476;2453;20150101
AT1;AT13;AT130;92100;92119;2;1671;76;29;19;43;18;9;28;13;23;182;1231;20150101
AT1;AT13;AT130;92100;92120;2;1058;78;37;17;52;43;9;16;12;8;124;662;20150101
AT1;AT13;AT130;92100;92121;2;3130;296;89;50;117;53;13;78;33;39;409;1953;20150101
AT1;AT13;AT130;92100;92122;2;4676;194;124;89;153;92;19;97;68;63;686;3091;20150101
AT1;AT13;AT130;92100;92123;2;5469;320;108;121;201;105;27;118;63;77;713;3616;20150101
AT1;AT13;AT130;92100;92124;2;2325;64;36;37;80;32;9;35;35;22;229;1746;20150101
AT1;AT13;AT130;92100;92125;2;2445;60;39;55;81;25;13;31;24;22;258;1837;20150101
AT1;AT13;AT130;92100;92126;2;4142;128;100;95;105;72;25;39;42;58;406;3072;20150101
AT1;AT13;AT130;92100;92127;2;801;9;4;22;9;4;2;10;14;7;134;586;20150101
AT1;AT13;AT130;92100;92128;2;118;14;8;1;3;12;5;2;0;3;15;55;20150101
AT1;AT13;AT130;92100;92129;2;101;0;0;0;0;1;0;0;0;0;3;97;20150101
AT1;AT13;AT130;92100;92130;2;8;0;1;0;0;0;0;0;0;0;2;5;20150101
AT1;AT13;AT130;92100;92199;2;80;1;0;0;0;1;1;0;0;1;4;72;20150101
AT1;AT13;AT130;92200;92201;2;1035;17;16;16;15;4;4;15;7;15;120;806;20150101
AT1;AT13;AT130;92200;92202;2;2567;55;25;46;31;23;4;21;17;18;315;2012;20150101
AT1;AT13;AT130;92200;92203;2;746;28;7;11;10;5;5;9;7;9;61;594;20150101
AT1;AT13;AT130;92200;92204;2;2014;41;18;36;39;15;1;19;31;13;137;1664;20150101
AT1;AT13;AT130;92200;92205;2;3044;45;27;51;88;13;5;21;36;33;258;2467;20150101
AT1;AT13;AT130;92200;92206;2;6130;210;186;55;168;63;20;49;65;35;545;4734;20150101
AT1;AT13;AT130;92200;92207;2;2466;48;13;39;75;21;7;27;28;24;238;1946;20150101
AT1;AT13;AT130;92200;92208;2;8897;407;285;95;301;176;28;137;80;85;1448;5855;20150101
AT1;AT13;AT130;92200;92209;2;7657;319;250;110;208;76;33;82;91;51;1018;5419;20150101
AT1;AT13;AT130;92200;92210;2;4188;99;71;104;100;67;26;66;51;42;783;2779;20150101
AT1;AT13;AT130;92200;92211;2;5775;241;95;100;160;64;21;107;81;73;798;4035;20150101
AT1;AT13;AT130;92200;92212;2;1789;82;85;35;32;20;6;13;29;13;287;1187;20150101
AT1;AT13;AT130;92200;92213;2;3638;145;86;60;81;38;16;51;53;34;493;2581;20150101
AT1;AT13;AT130;92200;92214;2;2687;60;23;49;50;16;5;14;23;12;153;2282;20150101
AT1;AT13;AT130;92200;92215;2;4727;194;187;73;101;45;11;50;69;41;429;3527;20150101
AT1;AT13;AT130;92200;92216;2;739;28;18;9;15;9;1;4;7;3;58;587;20150101
AT1;AT13;AT130;92200;92217;2;1032;22;12;18;26;5;9;11;9;9;105;806;20150101
AT1;AT13;AT130;92200;92218;2;3259;90;57;41;78;33;13;30;43;22;258;2594;20150101
AT1;AT13;AT130;92200;92219;2;2945;192;79;50;68;47;13;62;39;38;314;2043;20150101
AT1;AT13;AT130;92200;92220;2;1587;55;54;32;19;16;7;21;21;12;189;1161;20150101
AT1;AT13;AT130;92200;92221;2;1316;34;15;27;32;11;2;8;14;18;130;1025;20150101
AT1;AT13;AT130;92200;92222;2;3111;67;23;35;220;34;8;28;39;16;275;2366;20150101
AT1;AT13;AT130;92200;92223;2;2515;70;14;42;40;20;7;21;19;31;333;1918;20150101
AT1;AT13;AT130;92200;92224;2;3092;53;17;45;115;29;6;40;32;26;283;2446;20150101
AT1;AT13;AT130;92200;92225;2;1095;14;1;14;10;5;2;5;13;12;81;938;20150101
AT1;AT13;AT130;92200;92226;2;1973;28;1;55;29;8;2;21;19;21;170;1619;20150101
AT1;AT13;AT130;92200;92227;2;3643;61;16;69;66;13;13;19;37;40;315;2994;20150101
AT1;AT13;AT130;92200;92228;2;1916;42;19;38;44;13;2;15;19;16;184;1524;20150101
AT1;AT13;AT130;92200;92229;2;1838;59;29;29;36;8;7;17;26;15;208;1404;20150101
AT1;AT13;AT130;92200;92230;2;5;0;0;0;0;0;0;0;0;0;1;4;20150101
AT1;AT13;AT130;92200;92231;2;900;16;23;18;26;12;3;13;17;12;151;609;20150101
AT1;AT13;AT130;92200;92232;2;2171;79;25;35;137;77;19;26;21;27;534;1191;20150101
